,SVD_1,SVD_2,SVD_3,SVD_4,SVD_5,SVD_6,SVD_7,SVD_8,SVD_9,SVD_10,SVD_11,SVD_12,SVD_13,SVD_14,SVD_15,SVD_16,SVD_17,SVD_18,SVD_19,SVD_20,SVD_21,SVD_22,SVD_23,SVD_24,SVD_25
BJ64,560.0558546182001,-50.119495782496955,67.73917397673836,72.53617461299856,381.66183967077484,-65.57274739445744,107.04113186880431,881.0388873921157,543.2913007991472,118.53355994346086,-750.695718269013,-426.26594846601483,-73.12780663120883,461.08073259934,-124.48416963650727,-22.282759668888534,-73.48613239611818,35.642995731011794,-385.28516281652276,439.87760669209695,224.677326634246,201.88560560093578,-279.54029528701295,-339.9891169679343,127.96450873169366
BJ65,347.12579005614833,-2.758426153606458,99.97355769172545,111.2075714882095,386.7761702271504,-118.87479172680494,104.27130549143001,764.0452487096144,567.7852382127513,334.9268128427304,-683.3547450420403,-595.9913033127516,-32.283857253909275,417.3405658464448,-236.6130697404746,-23.35414888271154,-41.26309142458835,35.357992556036955,-155.43611440244155,129.25685870793654,41.57896982054777,254.43801892848956,-140.71637148771103,-24.13584300007841,-120.50924994270734
BJ66,431.3972717571319,-57.03088810485216,34.91301512267589,7.937836875380275,416.9030396966959,-90.22271699552975,199.03192895698365,1033.777001035524,242.22895957774182,400.7357069460538,-1481.311778573736,-559.222075233007,-41.943304711067704,662.0466385210025,1.0865226184569714,-267.7137252809327,-4.795634762811189,49.36042281827337,-250.08690591762445,120.33352890805861,264.9143275854912,150.93892512512903,32.06185769754801,15.051694660080177,-199.52101335677847
BJ67,322.37848034255165,-6.623635818006114,60.99119147367598,65.80765541644881,319.19423969485746,-90.20741062435032,125.09138181044621,702.8637501059432,437.85114254526997,319.8639504071716,-760.2224436764369,-483.0191698286465,-25.915893056524748,415.49110212603875,-156.32630607013496,-21.677673272907427,-40.72892375432304,15.903223476136784,-119.6069187530086,103.84601431953482,16.95748539721239,259.6636441459898,-81.49347125593302,26.53377594197081,-201.1501419537067
BJ68,515.5458145776,-59.39260520542765,65.33328975344544,21.32050875811955,377.3425550665459,-70.95806389595704,144.5186477917188,938.8078055047862,434.76015508823974,160.1292432388237,-975.4344408194172,-464.08227261579214,-74.24138181524833,579.9121034321657,-116.33496688484037,-66.16806347806556,-40.307372252172,24.62034448312142,-240.6512940807677,265.2247648351796,65.56116938161668,170.99311798564034,-259.3958702481988,-207.83805408346473,-59.15831342512564
BJ69,416.28697165585567,-61.163616177252806,33.4483663491803,-11.955214698454434,336.5996307210666,-64.38049046895485,154.8877385360542,896.6461259114528,228.43059614350776,227.1404024496639,-1226.4978386338703,-451.70577547006553,-41.496971138179894,590.4656083640439,18.443335058550893,-211.89297767526847,-14.420929219606998,42.20685000128102,-293.53244178481185,223.0399649133865,265.79457294547296,122.90431201580806,-80.83523158058864,-148.96348911436633,-97.42839657451594
BJ70,343.5413777356227,-17.333278792657058,99.86930976667456,42.885645972206206,334.90048021522466,-99.66023085679971,144.05576271694324,791.0654501161803,383.8751429245222,422.7866500074263,-1020.7665636910643,-515.3424629138093,-21.270845519234605,472.26343452123325,-150.53982940014262,-143.5113883415034,-22.000404102788877,40.2897467027133,-144.2943543909357,76.15708904017221,85.13478760343924,251.2597998830694,-19.743459303453715,48.761391869840516,-239.3141758675434
BJ71,293.9989442719873,4.51746622821192,79.5179562864265,55.32736390948451,346.0231914882852,-93.47685206627884,138.9475291320704,792.1979706114262,424.3861646796052,364.7656030481768,-903.0514235757148,-506.0814465152225,-26.623667493266236,461.13339733979615,-167.16644559963973,-57.281873499726906,-39.03541037535692,24.101429174791114,-135.59608033576416,113.33176481049834,16.570191425508245,253.10330280221632,-108.48009378582793,-12.891658396701095,-236.04162346338197
BJ72,282.44339049281893,-9.457369889190417,41.73365841125658,45.13525352507163,330.35270860074723,-92.7248652519806,140.52493508455004,763.5337243265286,354.9167145064334,379.34938780994764,-971.367346539062,-457.1081075823873,-26.49758698696059,456.0710517520923,-104.40578234234336,-98.11988826512602,-25.46212628964044,13.996163727787662,-108.20867994209866,59.472558617899885,34.61857688981496,217.66814854488277,-66.80102046231075,51.281221798881184,-248.1831745283396
BJ73,243.80587353489557,50.47145343023071,70.25310045698723,102.34244185381914,375.86372545987257,-127.35609441033965,129.7911432089151,731.8270061856442,592.3116239203624,458.57794633187945,-684.6000238592427,-589.6684159296784,10.46744090300842,395.8359282392947,-322.61418540142284,31.957684132657075,-48.13286905955997,17.15632992010094,-34.482983667045325,11.266453360729258,-109.64747124481478,408.4447174477712,-71.14032373862788,109.80163465626367,-288.71271245275045
BJ74,405.52315548214096,-57.43685992531551,25.39862218563931,-3.282984119405392,351.82768594435305,-67.686209140817,175.92681405221322,886.7893545234482,202.6288359478065,309.34771746255103,-1265.3004031500632,-442.7322851687039,-42.90003245439428,588.1531707215889,23.180598268296496,-190.0480569222776,7.791697639547152,21.54428542283939,-118.5548523072519,38.018414118020374,13.949385231735947,1.5241462787016025,-139.19823758081247,-68.88286433108576,-218.76437878583
BJ75,326.84335083368006,-1.3715918057877277,42.009452497200066,40.866332528286385,352.8306112894655,-98.87884117248443,150.41443423541037,794.9827113817786,352.184327123192,396.6108384880714,-1019.5673343261703,-506.6498378491004,-19.96301295327848,489.0539624065224,-95.22386992219162,-112.36685850835752,-17.259372952021458,19.316943259491126,-86.59193145566977,12.700270260564588,20.806253867086568,165.15169945090153,-66.15782268841555,53.75654547416517,-289.15654383385356
BJ76,455.6036898513159,-24.505477507970156,50.99435284507239,110.05282439982297,391.63740062462324,-121.73640969971328,136.30748489904096,740.0855002617203,631.52016825954,376.7220912308738,-518.2677169676074,-607.8575723570227,-24.338449849613124,346.51876185820345,-276.1073616205751,45.14561137769343,-33.71924716493101,24.294667472974453,-99.92554824063339,98.52006753423527,-35.055597028124915,299.8226596046636,-166.11230521710462,22.90184991405849,-194.0597714694204
BJ77,831.4671893872933,-37.004716687567445,96.44867563036676,262.6390568457902,490.3271234975823,-180.94809635565704,84.79770856006147,580.2841995453401,1267.1556747089726,258.4235786960201,445.6999998239203,-744.5954937587059,-43.323320076484244,101.81034245453664,-502.87305436627963,255.8500227018217,-66.21928993432704,52.500186317961855,-210.90233651869093,338.07878659251486,16.24026637572994,461.1957866577207,-388.13105050029293,-118.16620679482301,62.571894921652856
BJ78,1361.3333630430864,-317.3576573568419,15.563055944792836,-62.09381787368189,255.75181832169906,-165.0040874633895,117.60097608908029,632.2488021170325,334.81874151200776,527.3534388810765,-757.1020673501904,-531.8830100150461,34.430376070556306,57.3819459116149,-152.0615961493979,-223.9000809876466,-7.841474522146797,87.57146624848541,-232.32259558660166,217.90190065123772,106.76005485182598,-87.58289547333533,-210.82956314787572,-364.70575901278767,40.74100533588131
BJ79,345.38441461494574,-9.424782253777195,55.536463035686104,82.46320746736986,455.73920710454746,-144.72679080127273,205.13184429933415,925.6285162384934,471.0874076094041,547.9088758812593,-1040.7780210823291,-664.4402573401495,-0.4989621481125183,509.62779961727796,-225.06881191629773,-27.32513043282844,7.022025028467048,11.819248921548208,80.44759684152251,-178.3335238612188,-280.05957597359765,209.93942083120544,-107.40702751370011,140.53234681114333,-325.04433441656727
BJ80,306.91232952898673,85.85647298094337,60.601760024200324,239.18161522502945,461.9092131923075,-157.94717890108583,171.65720081331816,764.799161108321,911.015182555965,472.441764442137,-289.48750313653824,-768.278248425531,10.756013734320616,333.8152994538835,-511.6888769407186,199.403818828891,-36.248747355126405,8.886430203324844,74.03634981479286,-80.29688926593079,-323.52492149320864,443.0904826064447,-183.205959549149,91.51208552638721,-240.15745914438
BJ81,547.1599787153367,-38.25726564976665,70.63621275044399,158.78380912268352,551.4497011241867,-214.51031538254716,236.99222894745537,1014.0329851549501,647.3578958536617,696.9838687917461,-898.8701121480792,-866.082549931133,44.223827590875636,459.9872485730045,-341.36773094993777,87.03254287789282,35.40339186936201,-10.351778341397061,226.11074508915408,-369.4283860398678,-468.9369319313175,194.8462424217993,-99.59413355133756,237.9483093800218,-341.90092175636846
BJ82,1467.621080362842,-324.5334012159067,17.044913072918266,-76.5018593246111,438.8283245651398,-128.08907079570986,239.27300516373055,1039.3692720886584,242.02529837396722,406.20679901170746,-1217.6191767077764,-524.4163384269629,-16.373417288611233,421.22749680325416,138.0099606883947,-40.071506492876594,13.929856652618618,-2.6429342914028338,-127.15656173053392,68.84137073709479,-127.89656485786885,-167.63014814571918,-312.34145252674216,-244.27834413246822,57.8285782973057
BJ83,975.8080993147548,-197.86279696728937,30.770704235208804,-74.50438036209964,513.6738279545235,-139.77238660229298,277.2553182817241,1277.727941205582,88.8594724718329,481.8928942953363,-1548.3238788656206,-602.4493425055502,-3.681324842917317,534.8855317652282,126.89364307256416,-151.26668616175,18.071325199950376,16.023273271882545,-215.34924607207446,71.52438335655074,-18.7229822256547,-188.1080212155459,-249.43896895688087,-340.83959996778316,35.650810160611684
BJ84,563.160068505014,-16.792627582390363,67.13859569740858,262.0541178403194,623.2888146222865,-215.4501568298756,268.24481446217,1120.764654214601,813.1961885316103,685.2748719880863,-715.1544788790673,-898.1534487825954,108.01619243791863,389.5483865808572,-413.01874551740855,142.32105839422357,13.749086545747552,-41.20255750235574,73.04684285103309,-197.58963138621735,-366.7295380702955,161.23008310050446,-117.65304541702207,-81.47511735859683,-116.45671438432908
BJ85,706.4520505629507,-97.34059271919777,97.95897246638769,97.74988665340724,814.166850314674,-320.7302550354459,493.1403285025102,1696.136885858664,226.5397235655194,1151.2456587144509,-2009.2253983929963,-1146.882987136611,95.60353274705342,771.1136397945615,-232.21870171173077,61.98383761221163,185.47870732798904,-67.27488400359078,818.6866737724717,-1210.8435585798811,-1299.2800819135336,-149.68132114532494,18.823247366937398,647.9825401282754,-519.5020012083495
BJ86,239.25578212650657,147.65299527754567,68.90732326269364,469.94086948421966,554.0496287813546,-183.46230051860695,146.941758670377,800.7804468169268,1588.078043481431,509.9998245001531,326.00313040697677,-814.719628543168,252.59427770084326,286.8645567619215,-1102.7574382311832,565.6852884596675,-110.71884324830188,-150.99720154172044,54.480393913422965,40.66841316056419,-518.3118123030698,929.4237225216364,-81.86062261336566,-275.85322129182583,-132.2488811009826
BJ87,339.35475440515233,110.99654318288063,76.77424230332505,433.06590583572995,693.6656604841924,-219.4552441153736,153.58221178457782,928.8927364141421,1504.7122374107191,509.0716080151372,219.42751997539142,-1008.3622257101388,139.86685086756236,330.2725784650043,-843.779285111218,433.5595518065584,-85.5906987744076,-51.26757612521293,41.091325970839165,-19.42885605641929,-373.64651043510423,642.1963808777872,-264.8219338057006,-58.03233304627023,-93.85738780687969
BJ88,3457.8931638555114,-970.2279412140277,-29.385936522359827,-403.0433700171073,169.73165270212112,-454.37275941930073,247.31536396863422,513.052143114576,-418.29505403679536,1628.4619488283925,279.33051724240227,-547.0487753135848,577.3466163814638,-2038.0591553661145,383.17757630514495,287.270125900594,-117.78834872423873,-221.67717047183834,-382.2361113536351,611.8881164924978,336.81442859601407,-176.64753533759497,-318.16680040740454,-611.7645240528616,561.8666340930854
BJ89,2915.789263840664,-773.8566762716308,-9.448154951423842,-239.6011962927152,261.1712840836337,-362.61497042728206,219.34193412262707,476.45109351890045,-35.66905819403936,1207.1166851030096,89.19182407701105,-574.7161511884633,385.4456365319293,-1281.7672181783946,230.1792320731853,289.57122134264523,-91.32222758090565,-151.01987363930073,-230.75952135645247,369.00774549227657,121.6983344368376,-117.49206633810091,-260.4731316922921,-391.2224445013764,399.14888195813614
BJ90,227.97152774956254,457.5259025231256,25.359460512437725,437.9062923485192,412.6134925717239,-154.9000377422825,-12.635939669049542,368.90666357453915,1284.2676248788239,184.90902255206987,602.6681879973614,-300.04987935857986,183.15182007562422,16.707599820155036,-554.769646758524,166.88584557068114,-45.718995283509486,-111.9190969910669,55.322899546587,-317.32437859812353,150.73324457209185,-327.6750942008289,601.554411008378,-690.1463560631668,102.78444888043765
BJ92,154.7228660210263,95.42274767559475,117.47171965214949,387.4225296802844,722.5088298081623,-284.31687788876354,148.57320457046714,307.36524072916563,1140.127549862525,195.6223240814417,209.06955520892097,111.2379711275212,106.37146766530746,-79.87661441968639,-152.40194966350487,-120.45957373249526,-41.31349023029621,-106.77927624759884,198.27768419045609,-567.4668902052008,73.32251611666439,-579.5893747795626,740.3819316259182,-586.3693802022317,130.38339163513632
BJ93,130.0183902437434,93.23188191038138,114.76148040136935,387.2818291241009,696.2538808799563,-299.2069124076802,152.10549274263087,266.2182980760038,1114.9894661395715,181.69661801692968,257.3938810887771,107.11367661068589,117.23293010403351,-86.021541739352,-168.8303472734217,-100.56455958911361,0.53457191487904,-109.48743835720667,203.09170683330197,-581.9452747495064,80.47660151228494,-575.237217472488,774.0623029413019,-611.3246773358658,138.58837611629357
BJ94,135.48768322996276,88.39075660846902,125.72053381634574,414.40786022620773,738.1862230506061,-321.4999282421316,158.08892077255373,251.7432062429691,1095.0253406046422,180.3819164353828,294.64251523233867,-2.1136153860708187,118.894579325401,-58.107458884506464,-172.72116745150922,-119.89480389474538,0.529957787995795,-141.27522378797934,194.51838713389049,-560.4518531273716,61.95806935388097,-547.4338740097381,740.7893827341388,-594.0653550032378,155.97569331824255
BJ95,146.95137502091734,97.0777187465719,128.73727460878055,448.23525659448046,775.5084137721611,-333.71993533864674,163.5568030941393,247.86736962154424,1090.7263916170143,189.69868907163118,300.8682577198714,-33.8642049271277,150.21232539593007,-41.241193121204,-189.42849055429303,-85.02460841674419,4.61991644345165,-80.34723532918346,198.21694920643137,-548.1384761960002,46.09012222671134,-531.7587203312648,714.8084022699638,-563.8040535612746,121.36196406904702
BJ96,121.14048168603077,98.05512100613456,109.86741863233789,365.78278311194026,676.9504942329763,-268.83290823496327,120.90714980788651,300.79667260527134,1188.9154959378159,185.608168032606,298.34242314337206,118.46784336671611,100.6186953352381,-107.04469736438243,-200.39307320673828,-54.0078404816841,-19.068074105944905,-89.71135214294206,205.95338333978052,-604.6332406100527,125.88029389539355,-592.965261752706,745.8974383898595,-569.4550610783688,141.05688492495432
